ActivityStartDate	ActivityDepthHeightMeasure.MeasureValue	ResultMeasureValue
2009-05-28T05:00:00Z	24	6.4
2009-05-28T05:00:00Z	24.6	2
2009-06-09T05:00:00Z	0	8.7
2009-06-09T05:00:00Z	1	8.8
2009-06-09T05:00:00Z	2	8.8
2009-06-09T05:00:00Z	3	8.7
2009-06-09T05:00:00Z	4	8.7
2009-06-09T05:00:00Z	5	8.7
2009-06-09T05:00:00Z	6	8.7
2009-06-09T05:00:00Z	7	8.7
2009-06-09T05:00:00Z	8	8.7
2009-06-09T05:00:00Z	9	8.7
2009-06-09T05:00:00Z	10	8.7
2009-06-09T05:00:00Z	11	8.6
2009-06-09T05:00:00Z	12	8.4
2009-06-09T05:00:00Z	13	6.6
2009-06-09T05:00:00Z	14	6.2
2009-06-09T05:00:00Z	15	5.7
2009-06-09T05:00:00Z	16	5.2
2009-06-09T05:00:00Z	17	5.1
2009-06-09T05:00:00Z	18	4.8
2009-06-09T05:00:00Z	19	4.7
2009-06-09T05:00:00Z	20	4.4
2009-06-09T05:00:00Z	21	4.3
2009-06-09T05:00:00Z	22	4.1
2009-06-09T05:00:00Z	23	4.1
2009-06-09T05:00:00Z	24	4
2009-06-09T05:00:00Z	24.5	2
2009-06-23T05:00:00Z	0	10.3
2009-06-23T05:00:00Z	1	9.4
2009-06-23T05:00:00Z	2	9.9
2009-06-23T05:00:00Z	3	9.7
2009-06-23T05:00:00Z	4	9.6
2009-06-23T05:00:00Z	5	9.5
2009-06-23T05:00:00Z	5.5	9.3
2009-06-23T05:00:00Z	6	9.4
2009-06-23T05:00:00Z	7	9.5
2009-06-23T05:00:00Z	8	9.1
2009-06-23T05:00:00Z	8.5	9
2009-06-23T05:00:00Z	9	8.6
2009-06-23T05:00:00Z	10	7.8
2009-06-23T05:00:00Z	11	6.9
2009-06-23T05:00:00Z	11.5	6.9
2009-06-23T05:00:00Z	12	5.7
2009-06-23T05:00:00Z	12.5	5.6
2009-06-23T05:00:00Z	13	5.1
2009-06-23T05:00:00Z	14	4
2009-06-23T05:00:00Z	15	3.7
2009-06-23T05:00:00Z	16	3.2
2009-06-23T05:00:00Z	17	2.3
2009-06-23T05:00:00Z	18	1.7
2009-06-23T05:00:00Z	19	1.1
2009-06-23T05:00:00Z	20	1.1
2009-06-23T05:00:00Z	21	1
2009-06-23T05:00:00Z	22	0.8
2009-06-23T05:00:00Z	23	0.8
2009-06-23T05:00:00Z	24	0.6
2009-06-23T05:00:00Z	24.3	0.6
2009-07-06T05:00:00Z	0	14.7
2009-07-06T05:00:00Z	1	14.3
2009-07-06T05:00:00Z	2	14
2009-07-06T05:00:00Z	3	12.9
2009-07-06T05:00:00Z	4	11.7
2009-07-06T05:00:00Z	5	10.7
2009-07-06T05:00:00Z	6	10.3
2009-07-06T05:00:00Z	7	9.5
2009-07-06T05:00:00Z	8	8.9
2009-07-06T05:00:00Z	8.5	8.7
2009-07-06T05:00:00Z	9	8
2009-07-06T05:00:00Z	9.5	7.6
2009-07-06T05:00:00Z	10	6
2009-07-06T05:00:00Z	10.5	5
2009-07-06T05:00:00Z	11	4.1
2009-07-06T05:00:00Z	11.5	3.2
2009-07-06T05:00:00Z	12	2.5
2009-07-06T05:00:00Z	13	2.2
2009-07-06T05:00:00Z	14	2
2009-07-06T05:00:00Z	15	1.6
2009-07-06T05:00:00Z	16	1.4
2009-07-06T05:00:00Z	17	0.9
2009-07-06T05:00:00Z	18	0.6
2009-07-06T05:00:00Z	19	0.6
2009-07-06T05:00:00Z	20	0.5
2009-07-06T05:00:00Z	21	0.6
2009-07-06T05:00:00Z	22	0.5
2009-07-06T05:00:00Z	23	0.5
2009-07-06T05:00:00Z	24	0.3
2009-07-06T05:00:00Z	24.5	0.2
2009-07-20T05:00:00Z	0	13.8
2009-07-20T05:00:00Z	1	12.4
2009-07-20T05:00:00Z	2	11.9
2009-07-20T05:00:00Z	3	10.3
2009-07-20T05:00:00Z	4	9.7
2009-07-20T05:00:00Z	5	9.5
2009-07-20T05:00:00Z	6	9.4
2009-07-20T05:00:00Z	7	9.4
2009-07-20T05:00:00Z	8	9.4
2009-07-20T05:00:00Z	9	9.2
2009-07-20T05:00:00Z	9.5	8.3
2009-07-20T05:00:00Z	10	3.1
2009-07-20T05:00:00Z	10.5	3
2009-07-20T05:00:00Z	11	2.9
2009-07-20T05:00:00Z	12	1.3
2009-07-20T05:00:00Z	13	0.7
2009-07-20T05:00:00Z	14	0.5
2009-07-20T05:00:00Z	15	0.6
2009-07-20T05:00:00Z	16	0.6
2009-07-20T05:00:00Z	17	0.7
2009-07-20T05:00:00Z	18	0.6
2009-07-20T05:00:00Z	19	0.6
2009-07-20T05:00:00Z	20	0.6
2009-07-20T05:00:00Z	21	0.7
2009-07-20T05:00:00Z	22	0.9
2009-07-20T05:00:00Z	23	1
2009-07-20T05:00:00Z	24	0.8
2009-07-20T05:00:00Z	24.5	1.1
2009-08-05T05:00:00Z	0	10.4
2009-08-05T05:00:00Z	1	10.3
2009-08-05T05:00:00Z	2	9.5
2009-08-05T05:00:00Z	3	9.2
2009-08-05T05:00:00Z	4	8.9
2009-08-05T05:00:00Z	5	8.8
2009-08-05T05:00:00Z	6	8.6
2009-08-05T05:00:00Z	7	8.6
2009-08-05T05:00:00Z	8	8.5
2009-08-05T05:00:00Z	9	8.4
2009-08-05T05:00:00Z	10	6.9
2009-08-05T05:00:00Z	11	5.7
2009-08-05T05:00:00Z	11.5	1.5
2009-08-05T05:00:00Z	12	0.6
2009-08-05T05:00:00Z	12.5	0.6
2009-08-05T05:00:00Z	13	0.6
2009-08-05T05:00:00Z	14	0.7
2009-08-05T05:00:00Z	15	0.7
2009-08-05T05:00:00Z	16	0.7
2009-08-05T05:00:00Z	17	0.7
2009-08-05T05:00:00Z	18	0.8
2009-08-05T05:00:00Z	19	0.8
2009-08-05T05:00:00Z	20	0.8
2009-08-05T05:00:00Z	21	0.9
2009-08-05T05:00:00Z	22	0.9
2009-08-05T05:00:00Z	23	0.9
2009-08-05T05:00:00Z	24	1
2009-08-05T05:00:00Z	24.2	1.1
2009-08-19T05:00:00Z	0	10.8
2009-08-19T05:00:00Z	1	10.8
2009-08-19T05:00:00Z	2	9.9
2009-08-19T05:00:00Z	3	9.7
2009-08-19T05:00:00Z	4	9.5
2009-08-19T05:00:00Z	5	9.5
2009-08-19T05:00:00Z	6	9.5
2009-08-19T05:00:00Z	7	9.2
2009-08-19T05:00:00Z	8	8.1
2009-08-19T05:00:00Z	8.5	5.4
2009-08-19T05:00:00Z	9	3.1
2009-08-19T05:00:00Z	9.5	0.7
2009-08-19T05:00:00Z	10	0.2
2009-08-19T05:00:00Z	10.5	0.2
2009-08-19T05:00:00Z	11	0.2
2009-08-19T05:00:00Z	11.5	0.2
2009-08-19T05:00:00Z	12	0.3
2009-08-19T05:00:00Z	12.5	0.2
2009-08-19T05:00:00Z	13	0.3
2009-08-19T05:00:00Z	13.5	0.3
2009-08-19T05:00:00Z	14	0.3
2009-08-19T05:00:00Z	15	0.3
2009-08-19T05:00:00Z	16	0.4
2009-08-19T05:00:00Z	17	0.3
2009-08-19T05:00:00Z	18	0.4
2009-08-19T05:00:00Z	19	0.4
2009-08-19T05:00:00Z	20	0.4
2009-08-19T05:00:00Z	21	0.4
2009-08-19T05:00:00Z	22	0.4
2009-08-19T05:00:00Z	23	0.5
2009-08-19T05:00:00Z	24	0.4
2009-08-19T05:00:00Z	24.5	0.5
2009-09-02T05:00:00Z	0	9.5
2009-09-02T05:00:00Z	1	9.9
2009-09-02T05:00:00Z	2	9.2
2009-09-02T05:00:00Z	3	8.7
2009-09-02T05:00:00Z	4	8.4
2009-09-02T05:00:00Z	5	8
2009-09-02T05:00:00Z	6	7.5
2009-09-02T05:00:00Z	7	7.2
2009-09-02T05:00:00Z	8	7
2009-09-02T05:00:00Z	9	7
2009-09-02T05:00:00Z	10	6.8
2009-09-02T05:00:00Z	11	5.7
2009-09-02T05:00:00Z	12	5.1
2009-09-02T05:00:00Z	12.5	0.2
2009-09-02T05:00:00Z	13	0.2
2009-09-02T05:00:00Z	13.5	0.2
2009-09-02T05:00:00Z	14	0.2
2009-09-02T05:00:00Z	15	0.2
2009-09-02T05:00:00Z	16	0.2
2009-09-02T05:00:00Z	17	0.2
2009-09-02T05:00:00Z	18	0.4
2009-09-02T05:00:00Z	19	0.5
2009-09-02T05:00:00Z	20	0.5
2009-09-02T05:00:00Z	21	0.6
2009-09-02T05:00:00Z	22	0.6
2009-09-02T05:00:00Z	23	0.6
2009-09-02T05:00:00Z	23.5	0.7
2009-09-30T05:00:00Z	0	6.1
2009-09-30T05:00:00Z	1	6.1
2009-09-30T05:00:00Z	2	6
2009-09-30T05:00:00Z	3	6
2009-09-30T05:00:00Z	4	6
2009-09-30T05:00:00Z	5	6
2009-09-30T05:00:00Z	6	6
2009-09-30T05:00:00Z	7	6
2009-09-30T05:00:00Z	8	6
2009-09-30T05:00:00Z	9	6
2009-09-30T05:00:00Z	10	6
2009-09-30T05:00:00Z	11	6.1
2009-09-30T05:00:00Z	12	6.1
2009-09-30T05:00:00Z	12.5	5.8
2009-09-30T05:00:00Z	13	5.9
2009-09-30T05:00:00Z	13.5	3.4
2009-09-30T05:00:00Z	14	0.4
2009-09-30T05:00:00Z	14.5	0.4
2009-09-30T05:00:00Z	15	0.5
2009-09-30T05:00:00Z	15.5	0.5
2009-09-30T05:00:00Z	16	0.6
2009-09-30T05:00:00Z	17	0.7
2009-09-30T05:00:00Z	18	0.7
2009-09-30T05:00:00Z	19	0.7
2009-09-30T05:00:00Z	20	0.8
2009-09-30T05:00:00Z	21	0.8
2009-09-30T05:00:00Z	22	0.9
2009-09-30T05:00:00Z	23	0.9
2009-10-28T05:00:00Z	0	8.1
2009-10-28T05:00:00Z	1	8
2009-10-28T05:00:00Z	2	8
2009-10-28T05:00:00Z	3	8
2009-10-28T05:00:00Z	4	7.9
2009-10-28T05:00:00Z	5	7.8
2009-10-28T05:00:00Z	6	7.8
2009-10-28T05:00:00Z	7	7.8
2009-10-28T05:00:00Z	8	7.9
2009-10-28T05:00:00Z	9	7.9
2009-10-28T05:00:00Z	10	7.9
2009-10-28T05:00:00Z	11	8
2009-10-28T05:00:00Z	12	8
2009-10-28T05:00:00Z	13	8
2009-10-28T05:00:00Z	14	8
2009-10-28T05:00:00Z	15	8
2009-10-28T05:00:00Z	16	8.1
2009-10-28T05:00:00Z	17	8.1
2009-10-28T05:00:00Z	18	8.2
2009-10-28T05:00:00Z	19	8.2
2009-10-28T05:00:00Z	20	8.2
2009-10-28T05:00:00Z	21	8.2
2009-10-28T05:00:00Z	22	7.9
2009-10-28T05:00:00Z	23	8
2009-10-28T05:00:00Z	24	8.1
2009-10-28T05:00:00Z	24.5	8.1
2009-12-03T06:00:00Z	0	9.8
2009-12-03T06:00:00Z	1	9.8
2009-12-03T06:00:00Z	2	9.8
2009-12-03T06:00:00Z	3	9.8
2009-12-03T06:00:00Z	4	9.8
2009-12-03T06:00:00Z	5	9.8
2009-12-03T06:00:00Z	6	9.9
2009-12-03T06:00:00Z	7	9.9
2009-12-03T06:00:00Z	8	9.9
2009-12-03T06:00:00Z	9	9.9
2009-12-03T06:00:00Z	10	9.9
2009-12-03T06:00:00Z	11	9.9
2009-12-03T06:00:00Z	12	10
2009-12-03T06:00:00Z	13	10
2009-12-03T06:00:00Z	14	10.1
2009-12-03T06:00:00Z	15	10.1
2009-12-03T06:00:00Z	16	10.2
2009-12-03T06:00:00Z	17	10.2
2009-12-03T06:00:00Z	18	10.2
2009-12-03T06:00:00Z	19	10.3
2009-12-03T06:00:00Z	20	10.4
2009-12-03T06:00:00Z	21	10.4
2009-12-03T06:00:00Z	22	10.5
2009-12-03T06:00:00Z	23	10.5
2009-12-03T06:00:00Z	24	10.5
2010-02-01T06:00:00Z	0	11.1
2010-02-01T06:00:00Z	1	11.1
2010-02-01T06:00:00Z	2	11.3
2010-02-01T06:00:00Z	3	11.3
2010-02-01T06:00:00Z	4	11.3
2010-02-01T06:00:00Z	5	11.3
2010-02-01T06:00:00Z	6	11.3
2010-02-01T06:00:00Z	7	11.3
2010-02-01T06:00:00Z	8	11.4
2010-02-01T06:00:00Z	9	11.4
2010-02-01T06:00:00Z	10	11.4
2010-02-01T06:00:00Z	11	11.4
2010-02-01T06:00:00Z	12	11.3
2010-02-01T06:00:00Z	13	11.3
2010-02-01T06:00:00Z	14	11.1
2010-02-01T06:00:00Z	15	11.1
2010-02-01T06:00:00Z	16	9.9
2010-02-01T06:00:00Z	17	8.6
2010-02-01T06:00:00Z	18	8
2010-02-01T06:00:00Z	19	7.5
2010-02-01T06:00:00Z	20	7.5
2010-02-01T06:00:00Z	21	7.3
2010-02-01T06:00:00Z	22	6
2010-02-01T06:00:00Z	23	4
2010-02-01T06:00:00Z	24	0.5
2010-03-29T05:00:00Z	0	14.6
2010-03-29T05:00:00Z	1	14.6
2010-03-29T05:00:00Z	2	14.7
2010-03-29T05:00:00Z	3	14.6
2010-03-29T05:00:00Z	4	14.5
2010-03-29T05:00:00Z	5	14.5
2010-03-29T05:00:00Z	6	14.5
2010-03-29T05:00:00Z	7	14.5
2010-03-29T05:00:00Z	8	14.5
2010-03-29T05:00:00Z	9	14.5
2010-03-29T05:00:00Z	10	14.5
2010-03-29T05:00:00Z	11	14.5
2010-03-29T05:00:00Z	12	14.5
2010-03-29T05:00:00Z	13	14.5
2010-03-29T05:00:00Z	14	14.5
2010-03-29T05:00:00Z	15	14.5
2010-03-29T05:00:00Z	16	14.4
2010-03-29T05:00:00Z	17	14.3
2010-03-29T05:00:00Z	18	14.3
2010-03-29T05:00:00Z	19	14.3
2010-03-29T05:00:00Z	20	14.3
2010-03-29T05:00:00Z	21	14.1
2010-03-29T05:00:00Z	22	14
2010-03-29T05:00:00Z	23	13.9
2010-03-29T05:00:00Z	24	4.8
2010-03-29T05:00:00Z	24.3	3.5
2010-04-13T05:00:00Z	0	14.1
2010-04-13T05:00:00Z	1	14.1
2010-04-13T05:00:00Z	2	14.1
2010-04-13T05:00:00Z	3	14
2010-04-13T05:00:00Z	4	14
2010-04-13T05:00:00Z	5	13.9
2010-04-13T05:00:00Z	6	13.9
2010-04-13T05:00:00Z	7	13.8
2010-04-13T05:00:00Z	8	13.9
2010-04-13T05:00:00Z	9	13.9
2010-04-13T05:00:00Z	10	13.8
2010-04-13T05:00:00Z	11	13.8
2010-04-13T05:00:00Z	12	13.6
2010-04-13T05:00:00Z	13	13.5
2010-04-13T05:00:00Z	14	13.2
2010-04-13T05:00:00Z	15	13
2010-04-13T05:00:00Z	16	12.8
2010-04-13T05:00:00Z	17	12.6
2010-04-13T05:00:00Z	18	12.5
2010-04-13T05:00:00Z	19	12.5
2010-04-13T05:00:00Z	20	12.4
2010-04-13T05:00:00Z	21	12.4
2010-04-13T05:00:00Z	22	12.3
2010-04-13T05:00:00Z	23	12.3
2010-04-13T05:00:00Z	24	12.5
2010-04-13T05:00:00Z	24.5	12.8
2010-04-26T05:00:00Z	0	13
2010-04-26T05:00:00Z	1	13
2010-04-26T05:00:00Z	2	13
2010-04-26T05:00:00Z	3	13
2010-04-26T05:00:00Z	4	13
2010-04-26T05:00:00Z	5	12.9
2010-04-26T05:00:00Z	6	12.9
2010-04-26T05:00:00Z	7	12.8
2010-04-26T05:00:00Z	8	12.8
2010-04-26T05:00:00Z	9	12.9
2010-04-26T05:00:00Z	10	12.9
2010-04-26T05:00:00Z	11	12.9
2010-04-26T05:00:00Z	12	12.9
2010-04-26T05:00:00Z	13	12.8
2010-04-26T05:00:00Z	14	12.8
2010-04-26T05:00:00Z	15	12.8
2010-04-26T05:00:00Z	16	12.7
2010-04-26T05:00:00Z	17	12.7
2010-04-26T05:00:00Z	18	12.7
2010-04-26T05:00:00Z	19	12.6
2010-04-26T05:00:00Z	20	12.6
2010-04-26T05:00:00Z	21	12.6
2010-04-26T05:00:00Z	22	12.6
2010-04-26T05:00:00Z	23	12.7
2010-04-26T05:00:00Z	24	12.7
2010-05-10T05:00:00Z	0	10.2
2010-05-10T05:00:00Z	1	10.2
2010-05-10T05:00:00Z	2	10.2
2010-05-10T05:00:00Z	3	10.2
2010-05-10T05:00:00Z	4	10.2
2010-05-10T05:00:00Z	5	10.2
2010-05-10T05:00:00Z	6	10.1
2010-05-10T05:00:00Z	7	10
2010-05-10T05:00:00Z	8	10
2010-05-10T05:00:00Z	9	10
2010-05-10T05:00:00Z	10	10
2010-05-10T05:00:00Z	11	10
2010-05-10T05:00:00Z	12	10
2010-05-10T05:00:00Z	13	10
2010-05-10T05:00:00Z	14	10
2010-05-10T05:00:00Z	15	10
2010-05-10T05:00:00Z	16	10
2010-05-10T05:00:00Z	17	10
2010-05-10T05:00:00Z	18	10
2010-05-10T05:00:00Z	19	10
2010-05-10T05:00:00Z	20	10
2010-05-10T05:00:00Z	21	10
2010-05-10T05:00:00Z	22	9.9
2010-05-10T05:00:00Z	23	9.8
2010-05-10T05:00:00Z	24	9.7
2010-05-10T05:00:00Z	24.5	9.4
2010-05-24T05:00:00Z	0	8.9
2010-05-24T05:00:00Z	1	9.2
2010-05-24T05:00:00Z	2	8.8
2010-05-24T05:00:00Z	3	8.8
2010-05-24T05:00:00Z	4	8.8
2010-05-24T05:00:00Z	5	8.7
2010-05-24T05:00:00Z	6	8.7
2010-05-24T05:00:00Z	7	8.8
2010-05-24T05:00:00Z	8	8.6
2010-05-24T05:00:00Z	9	8.5
2010-05-24T05:00:00Z	10	8.1
2010-05-24T05:00:00Z	11	7.9
2010-05-24T05:00:00Z	12	7.8
2010-05-24T05:00:00Z	13	7.6
2010-05-24T05:00:00Z	14	7.1
2010-05-24T05:00:00Z	15	6.8
2010-05-24T05:00:00Z	16	6.7
2010-05-24T05:00:00Z	17	6.5
2010-05-24T05:00:00Z	18	6.4
2010-05-24T05:00:00Z	19	6.1
2010-05-24T05:00:00Z	20	5.8
2010-05-24T05:00:00Z	21	5.6
2010-05-24T05:00:00Z	22	5.5
2010-05-24T05:00:00Z	23	5.3
2010-05-24T05:00:00Z	24	4.7
2010-05-24T05:00:00Z	24.1	4.7
2010-06-07T05:00:00Z	0	11
2010-06-07T05:00:00Z	1	10.9
2010-06-07T05:00:00Z	2	10.8
2010-06-07T05:00:00Z	3	10.6
2010-06-07T05:00:00Z	4	10.4
2010-06-07T05:00:00Z	5	10
2010-06-07T05:00:00Z	6	8.3
2010-06-07T05:00:00Z	7	6.4
2010-06-07T05:00:00Z	8	6.3
2010-06-07T05:00:00Z	9	6
2010-06-07T05:00:00Z	10	6
2010-06-07T05:00:00Z	11	5.6
2010-06-07T05:00:00Z	12	5.3
2010-06-07T05:00:00Z	13	5.1
2010-06-07T05:00:00Z	14	4.7
2010-06-07T05:00:00Z	15	4.6
2010-06-07T05:00:00Z	16	5.2
2010-06-07T05:00:00Z	17	3.9
2010-06-07T05:00:00Z	18	3
2010-06-07T05:00:00Z	19	1.9
2010-06-07T05:00:00Z	20	1.6
2010-06-07T05:00:00Z	21	1.4
2010-06-07T05:00:00Z	22	1.3
2010-06-07T05:00:00Z	23	1.1
2010-06-07T05:00:00Z	24	0.9
2010-06-07T05:00:00Z	24.5	0.9
2010-06-21T05:00:00Z	0	9.7
2010-06-21T05:00:00Z	1	9.9
2010-06-21T05:00:00Z	2	9.6
2010-06-21T05:00:00Z	3	9.5
2010-06-21T05:00:00Z	4	9.3
2010-06-21T05:00:00Z	5	8.8
2010-06-21T05:00:00Z	6	8.3
2010-06-21T05:00:00Z	6.5	8.1
2010-06-21T05:00:00Z	7	7.8
2010-06-21T05:00:00Z	7.5	7.3
2010-06-21T05:00:00Z	8	6.1
2010-06-21T05:00:00Z	8.5	5.6
2010-06-21T05:00:00Z	9	5.5
2010-06-21T05:00:00Z	9.5	4.6
2010-06-21T05:00:00Z	10	4.3
2010-06-21T05:00:00Z	10.5	4.3
2010-06-21T05:00:00Z	11	4.1
2010-06-21T05:00:00Z	12	3.9
2010-06-21T05:00:00Z	13	3.5
2010-06-21T05:00:00Z	14	3.2
2010-06-21T05:00:00Z	15	2.9
2010-06-21T05:00:00Z	16	2.7
2010-06-21T05:00:00Z	17	2.4
2010-06-21T05:00:00Z	18	2.3
2010-06-21T05:00:00Z	19	0.8
2010-06-21T05:00:00Z	20	0.8
2010-06-21T05:00:00Z	21	0.8
2010-06-21T05:00:00Z	22	0.8
2010-06-21T05:00:00Z	23	0.9
2010-06-21T05:00:00Z	24	0.9
2010-06-21T05:00:00Z	24.5	1
2010-07-05T05:00:00Z	0	9.4
2010-07-05T05:00:00Z	1	9.2
2010-07-05T05:00:00Z	2	9.1
2010-07-05T05:00:00Z	3	8.9
2010-07-05T05:00:00Z	4	8.7
2010-07-05T05:00:00Z	5	8.6
2010-07-05T05:00:00Z	5.5	8.5
2010-07-05T05:00:00Z	6	8.5
2010-07-05T05:00:00Z	6.5	8.5
2010-07-05T05:00:00Z	7	8.3
2010-07-05T05:00:00Z	7.5	8
2010-07-05T05:00:00Z	8	7.6
2010-07-05T05:00:00Z	8.5	1.6
2010-07-05T05:00:00Z	9	1.6
2010-07-05T05:00:00Z	9.5	1.9
2010-07-05T05:00:00Z	10	1.2
2010-07-05T05:00:00Z	11	0.5
2010-07-05T05:00:00Z	12	0.3
2010-07-05T05:00:00Z	13	0.1
2010-07-05T05:00:00Z	14	0
2010-07-05T05:00:00Z	15	0
2010-07-05T05:00:00Z	16	0
2010-07-05T05:00:00Z	17	0
2010-07-05T05:00:00Z	18	0
2010-07-05T05:00:00Z	19	0.1
2010-07-05T05:00:00Z	20	0.1
2010-07-05T05:00:00Z	21	0.1
2010-07-05T05:00:00Z	22	0.1
2010-07-05T05:00:00Z	23	0.1
2010-07-05T05:00:00Z	24	0.1
2010-07-05T05:00:00Z	24.5	0.1
2010-07-19T05:00:00Z	0	9
2010-07-19T05:00:00Z	1	9
2010-07-19T05:00:00Z	2	8.9
2010-07-19T05:00:00Z	3	8.1
2010-07-19T05:00:00Z	4	7.7
2010-07-19T05:00:00Z	5	7.5
2010-07-19T05:00:00Z	6	7.4
2010-07-19T05:00:00Z	7	7.4
2010-07-19T05:00:00Z	7.5	7.4
2010-07-19T05:00:00Z	8	7
2010-07-19T05:00:00Z	8.5	6.8
2010-07-19T05:00:00Z	9	0
2010-07-19T05:00:00Z	9.5	0
2010-07-19T05:00:00Z	10	0
2010-07-19T05:00:00Z	11	0
2010-07-19T05:00:00Z	12	0
2010-07-19T05:00:00Z	13	0
2010-07-19T05:00:00Z	14	0
2010-07-19T05:00:00Z	15	0
2010-07-19T05:00:00Z	16	0
2010-07-19T05:00:00Z	17	0
2010-07-19T05:00:00Z	18	0
2010-07-19T05:00:00Z	19	0
2010-07-19T05:00:00Z	20	0
2010-07-19T05:00:00Z	21	0
2010-07-19T05:00:00Z	22	0
2010-07-19T05:00:00Z	23	0
2010-07-19T05:00:00Z	24	0
2010-07-19T05:00:00Z	24.5	0
2010-08-03T05:00:00Z	0	7.6
2010-08-03T05:00:00Z	1	7.5
2010-08-03T05:00:00Z	2	7.4
2010-08-03T05:00:00Z	3	7.3
2010-08-03T05:00:00Z	4	7.2
2010-08-03T05:00:00Z	5	7
2010-08-03T05:00:00Z	6	6.8
2010-08-03T05:00:00Z	6.5	6.6
2010-08-03T05:00:00Z	7	6.2
2010-08-03T05:00:00Z	7.5	4.7
2010-08-03T05:00:00Z	8	3.5
2010-08-03T05:00:00Z	8.5	0.8
2010-08-03T05:00:00Z	9	0
2010-08-03T05:00:00Z	9.5	0
2010-08-03T05:00:00Z	10	0
2010-08-03T05:00:00Z	10.5	0
2010-08-03T05:00:00Z	11	0
2010-08-03T05:00:00Z	11.5	0
2010-08-03T05:00:00Z	12	0
2010-08-03T05:00:00Z	13	0
2010-08-03T05:00:00Z	14	0
2010-08-03T05:00:00Z	15	0
2010-08-03T05:00:00Z	16	0
2010-08-03T05:00:00Z	17	0
2010-08-03T05:00:00Z	18	0
2010-08-03T05:00:00Z	19	0
2010-08-03T05:00:00Z	20	0
2010-08-03T05:00:00Z	21	0
2010-08-03T05:00:00Z	22	0
2010-08-03T05:00:00Z	23	0
2010-08-03T05:00:00Z	24	0
2010-08-03T05:00:00Z	24.6	0
2010-08-16T05:00:00Z	0	6.9
2010-08-16T05:00:00Z	1	6.9
2010-08-16T05:00:00Z	2	6.9
2010-08-16T05:00:00Z	3	6.9
2010-08-16T05:00:00Z	4	6.8
2010-08-16T05:00:00Z	5	6.8
2010-08-16T05:00:00Z	6	6.7
2010-08-16T05:00:00Z	7	6.7
2010-08-16T05:00:00Z	8	6.7
2010-08-16T05:00:00Z	9	6.6
2010-08-16T05:00:00Z	9.5	6.6
2010-08-16T05:00:00Z	10	6.6
2010-08-16T05:00:00Z	10.5	6.5
2010-08-16T05:00:00Z	11	2.4
2010-08-16T05:00:00Z	11.5	0
2010-08-16T05:00:00Z	12	0
2010-08-16T05:00:00Z	12.5	0
2010-08-16T05:00:00Z	13	0
2010-08-16T05:00:00Z	13.5	0
2010-08-16T05:00:00Z	14	0
2010-08-16T05:00:00Z	15	0
2010-08-16T05:00:00Z	16	0
2010-08-16T05:00:00Z	17	0
2010-08-16T05:00:00Z	18	0
2010-08-16T05:00:00Z	19	0
2010-08-16T05:00:00Z	20	0
2010-08-16T05:00:00Z	21	0
2010-08-16T05:00:00Z	22	0
2010-08-16T05:00:00Z	23	0.1
2010-08-16T05:00:00Z	24	0.1
2010-08-16T05:00:00Z	24.5	0.1
2010-08-30T05:00:00Z	0	7.5
2010-08-30T05:00:00Z	1	7.4
2010-08-30T05:00:00Z	2	7.3
2010-08-30T05:00:00Z	3	7.2
2010-08-30T05:00:00Z	4	7.2
2010-08-30T05:00:00Z	5	7.2
2010-08-30T05:00:00Z	6	7.1
2010-08-30T05:00:00Z	7	7.1
2010-08-30T05:00:00Z	8	6.8
2010-08-30T05:00:00Z	9	5.5
2010-08-30T05:00:00Z	9.5	5.3
2010-08-30T05:00:00Z	10	5
2010-08-30T05:00:00Z	10.5	1.3
2010-08-30T05:00:00Z	11	0
2010-08-30T05:00:00Z	11.5	0
2010-08-30T05:00:00Z	12	0
2010-08-30T05:00:00Z	12.5	0
2010-08-30T05:00:00Z	13	0
2010-08-30T05:00:00Z	14	0
2010-08-30T05:00:00Z	15	0
2010-08-30T05:00:00Z	16	0
2010-08-30T05:00:00Z	17	0
2010-08-30T05:00:00Z	18	0
2010-08-30T05:00:00Z	19	0
2010-08-30T05:00:00Z	20	0
2010-08-30T05:00:00Z	21	0
2010-08-30T05:00:00Z	22	0
2010-08-30T05:00:00Z	23	0
2010-08-30T05:00:00Z	24	0.1
2010-08-30T05:00:00Z	24.9	0.1
2010-10-05T05:00:00Z	0	6.8
2010-10-05T05:00:00Z	0	6.8
2010-10-05T05:00:00Z	1	6.9
2010-10-05T05:00:00Z	2	6.9
2010-10-05T05:00:00Z	3	6.8
2010-10-05T05:00:00Z	4	6.7
2010-10-05T05:00:00Z	5	6.7
2010-10-05T05:00:00Z	6	6.6
2010-10-05T05:00:00Z	7	6.6
2010-10-05T05:00:00Z	8	6.5
2010-10-05T05:00:00Z	9	6.4
2010-10-05T05:00:00Z	10	6.4
2010-10-05T05:00:00Z	11	6.4
2010-10-05T05:00:00Z	12	6.4
2010-10-05T05:00:00Z	13	6.3
2010-10-05T05:00:00Z	13.5	6.3
2010-10-05T05:00:00Z	14	5.9
2010-10-05T05:00:00Z	14.5	5.5
2010-10-05T05:00:00Z	15	5.1
2010-10-05T05:00:00Z	15.5	3.9
2010-10-05T05:00:00Z	16	2.2
2010-10-05T05:00:00Z	16.5	0
2010-10-05T05:00:00Z	17	0
2010-10-05T05:00:00Z	18	0
2010-10-05T05:00:00Z	19	0
2010-10-05T05:00:00Z	20	0
